species,year,sizebin1,sizebin2,sizebin3,sizebin4,sizebin5
Redfish,97,NA,7161,1208,1586,38
Redfish,98,NA,7189,1264,1502,37
Redfish,99,NA,6996,1421,1529,40
Redfish,100,NA,6874,1525,1551,39
Redfish,101,NA,6953,1428,1573,41
Redfish,102,NA,6993,1410,1550,40
Redfish,103,NA,6782,1559,1614,40
Redfish,104,NA,6900,1464,1583,40
Redfish,105,NA,6990,1419,1552,37
Redfish,106,NA,6908,1439,1605,37
Redfish,107,NA,6814,1506,1633,41
Redfish,108,NA,6705,1686,1565,37
Redfish,109,NA,6655,1716,1577,35
Redfish,110,NA,6631,1752,1570,37
Redfish,111,NA,6598,1731,1623,41
Redfish,112,NA,6542,1700,1711,42
Redfish,113,NA,5868,2391,1691,45
Redfish,114,NA,6274,1925,1745,46
Redfish,115,NA,6257,1991,1699,48
Redfish,116,NA,6246,2081,1627,44
Redfish,117,NA,6166,2107,1671,48
Redfish,118,NA,6065,2231,1649,50
Redfish,119,NA,6094,2142,1714,52
Redfish,120,NA,6098,2179,1666,48
Redfish,121,NA,6070,2122,1751,51
Redfish,122,NA,6011,2234,1689,53
Redfish,123,NA,5973,2312,1650,51
Redfish,124,NA,6136,2175,1631,52
Redfish,125,NA,5069,3262,1611,47
Redfish,126,NA,5767,2438,1728,53
Redfish,127,NA,5953,2235,1751,57
Redfish,128,NA,6031,2178,1727,56
Redfish,129,NA,5921,2334,1676,55
Redfish,130,NA,6383,1749,1798,63
Redfish,131,NA,5933,2221,1774,65
Redfish,132,NA,5636,2446,1837,70
Redfish,133,NA,6456,1751,1713,72
Redfish,134,NA,6254,1865,1805,78
Redfish,135,NA,6284,1962,1672,70
Redfish,136,NA,6325,1822,1767,79
Redfish,137,NA,6032,1974,1901,84
Redfish,138,NA,6294,1926,1687,77
Redfish,139,NA,6248,1741,1909,92
Redfish,140,NA,6314,1862,1718,91
Redfish,141,NA,6226,1884,1786,96
Redfish,142,NA,6015,2359,1530,79
Redfish,143,NA,6233,2071,1602,83
Redfish,144,NA,6584,1703,1615,89
Saithe,1,5209,4698,70,NA,NA
Saithe,2,1533,7977,448,NA,NA
Saithe,3,937,8198,831,11,NA
Saithe,4,606,8187,1134,53,NA
Saithe,5,372,8293,1227,92,NA
Saithe,6,256,8288,1279,147,NA
Saithe,7,197,8290,1301,199,NA
Saithe,8,172,8203,1355,249,NA
Saithe,9,149,8078,1443,310,NA
Saithe,10,137,7863,1593,392,NA
Saithe,11,143,7584,1776,470,2
Saithe,12,118,7335,1981,534,6
Saithe,13,121,7150,2172,532,6
Saithe,14,129,6986,2314,544,7
Saithe,15,122,6917,2346,576,8
Saithe,16,205,6636,2483,643,9
Saithe,17,298,6559,2475,627,7
Saithe,18,364,6468,2434,706,6
Saithe,19,466,6601,2169,732,5
Saithe,20,536,6907,1828,707,7
Saithe,21,559,7200,1555,659,7
Saithe,22,570,7559,1290,564,6
Saithe,23,593,7813,1061,505,6
Saithe,24,595,8101,888,392,5
Saithe,25,596,8257,767,346,5
Saithe,26,634,8386,690,265,2
Saithe,27,729,8297,714,240,1
Saithe,28,796,8369,649,168,NA
Saithe,29,925,8275,646,139,NA
Saithe,30,1032,8334,515,101,NA
Saithe,31,970,8424,499,89,NA
Saithe,32,948,8544,410,74,NA
Saithe,33,928,8598,389,63,NA
Saithe,34,968,8586,375,42,NA
Saithe,35,1010,8563,361,37,NA
Saithe,36,1015,8562,347,29,NA
Saithe,37,932,8643,366,36,NA
Saithe,38,890,8686,369,31,NA
Saithe,39,817,8755,373,25,NA
Saithe,40,851,8714,387,27,NA
Saithe,41,807,8723,414,18,NA
Saithe,42,774,8773,394,20,NA
Saithe,43,702,8799,450,21,NA
Saithe,44,651,8845,439,32,NA
Saithe,45,697,8785,455,26,NA
Saithe,46,687,8737,501,45,NA
Saithe,47,687,8711,529,36,NA
Saithe,48,675,8705,551,40,NA
Saithe,49,697,8616,615,44,NA
Saithe,50,695,8587,647,54,NA
Saithe,51,717,8477,716,75,NA
Saithe,52,796,8436,672,78,NA
Saithe,53,824,8354,709,90,NA
Saithe,54,806,8396,691,94,NA
Saithe,55,858,8356,664,99,NA
Saithe,56,824,8425,634,89,NA
Saithe,57,807,8503,566,95,NA
Saithe,58,751,8574,561,103,NA
Saithe,59,616,8702,566,94,NA
Saithe,60,574,8760,552,87,NA
Saithe,61,494,8842,558,70,NA
Saithe,62,383,8917,588,90,NA
Saithe,63,336,8833,722,86,NA
Saithe,64,389,8745,740,106,NA
Saithe,65,372,8626,871,116,NA
Saithe,66,382,8472,1016,116,NA
Saithe,67,407,8245,1188,145,NA
Saithe,68,368,8111,1338,162,NA
Saithe,69,356,7895,1535,201,NA
Saithe,70,298,7866,1567,249,NA
Saithe,71,318,7736,1617,289,NA
Saithe,72,302,7716,1610,356,NA
Saithe,73,287,7572,1724,398,NA
Saithe,74,234,7606,1679,453,1
Saithe,75,230,7521,1660,566,5
Saithe,76,225,7417,1743,583,6
Saithe,77,213,7370,1772,615,7
Saithe,78,188,7304,1830,640,8
Saithe,79,184,7261,1871,649,9
Saithe,80,232,7185,1913,646,8
Saithe,81,226,7043,2002,703,9
Saithe,82,234,6991,2023,714,10
Saithe,83,211,6987,2037,729,9
Saithe,84,222,6949,2055,749,9
Saithe,85,220,6826,2146,776,9
Saithe,86,189,6821,2113,848,14
Saithe,87,158,6769,2141,900,16
Saithe,88,163,6718,2163,918,17
Saithe,89,159,6722,2172,917,17
Saithe,90,178,6710,2108,968,20
Saithe,91,190,6781,2077,918,18
Saithe,92,163,6730,2125,939,19
Saithe,93,160,6671,2165,961,21
Saithe,94,132,6609,2221,1001,20
Saithe,95,145,6673,2223,917,20
Saithe,96,138,6613,2234,969,22
Saithe,97,148,6579,2290,949,19
Saithe,98,136,6548,2341,946,19
Saithe,99,145,6536,2293,998,19
Saithe,100,142,6632,2193,991,22
Saithe,101,144,6565,2265,990,21
Saithe,102,130,6459,2278,1076,26
Saithe,103,144,6465,2292,1052,25
Saithe,104,115,6502,2285,1052,25
Saithe,105,144,6494,2272,1048,27
Saithe,106,142,6446,2311,1052,26
Saithe,107,149,6420,2319,1074,25
Saithe,108,149,6451,2306,1054,23
Saithe,109,139,6480,2320,1016,23
Saithe,110,140,6523,2289,1014,22
Saithe,111,152,6479,2310,1017,24
Saithe,112,150,6450,2323,1040,22
Saithe,113,130,6493,2294,1041,22
Saithe,114,125,6436,2351,1039,23
Saithe,115,121,6414,2320,1095,28
Saithe,116,117,6420,2356,1060,25
Saithe,117,101,6414,2361,1071,27
Saithe,118,98,6370,2422,1068,26
Saithe,119,100,6360,2413,1075,27
Saithe,120,107,6302,2442,1101,29
Saithe,121,112,6391,2406,1044,26
Saithe,122,106,6302,2458,1086,29
Saithe,123,98,6287,2478,1081,29
Saithe,124,97,6228,2496,1125,31
Saithe,125,92,6228,2505,1119,31
Saithe,126,95,6233,2487,1137,35
Saithe,127,93,6266,2463,1125,34
Saithe,128,86,6266,2463,1131,35
Saithe,129,81,6175,2498,1184,37
Saithe,130,86,6181,2491,1181,37
Saithe,131,93,6162,2498,1187,39
Saithe,132,86,6154,2503,1198,38
Saithe,133,77,6134,2551,1185,40
Saithe,134,67,6125,2564,1177,41
Saithe,135,73,6086,2561,1227,42
Saithe,136,84,6125,2539,1205,40
Saithe,137,89,6122,2544,1189,38
Saithe,138,78,6146,2523,1210,39
Saithe,139,85,6216,2511,1135,34
Saithe,140,78,6140,2545,1177,41
Saithe,141,90,6128,2548,1175,39
Saithe,142,83,6131,2554,1185,39
Saithe,143,80,6112,2594,1157,38
Saithe,144,69,6042,2616,1213,42
