fishery,area,year,species,catch,cv
nearbox,1,1,Mackerel,0,0.1
nearbox,1,2,Mackerel,0,0.1
nearbox,1,3,Mackerel,0,0.1
nearbox,1,4,Mackerel,0,0.1
nearbox,1,5,Mackerel,0,0.1
nearbox,1,6,Mackerel,0,0.1
nearbox,1,7,Mackerel,0,0.1
nearbox,1,8,Mackerel,0,0.1
nearbox,1,9,Mackerel,0,0.1
nearbox,1,10,Mackerel,0,0.1
nearbox,1,11,Mackerel,0,0.1
nearbox,1,12,Mackerel,0,0.1
nearbox,1,13,Mackerel,0,0.1
nearbox,1,14,Mackerel,0,0.1
nearbox,1,15,Mackerel,175667.96089237262,0.1
nearbox,1,16,Mackerel,218111.6154104977,0.1
nearbox,1,17,Mackerel,181718.0079142712,0.1
nearbox,1,18,Mackerel,201551.3501199349,0.1
nearbox,1,19,Mackerel,209875.52066728464,0.1
nearbox,1,20,Mackerel,195529.25205980163,0.1
nearbox,1,21,Mackerel,220436.73938587753,0.1
nearbox,1,22,Mackerel,169173.15047224768,0.1
nearbox,1,23,Mackerel,211038.76764943497,0.1
nearbox,1,24,Mackerel,214169.29842225145,0.1
nearbox,1,25,Mackerel,177823.54960161782,0.1
nearbox,1,26,Mackerel,198467.95204255026,0.1
nearbox,1,27,Mackerel,138469.43722918502,0.1
nearbox,1,28,Mackerel,179952.77138691858,0.1
nearbox,1,29,Mackerel,140271.55988056105,0.1
nearbox,1,30,Mackerel,121879.52097444955,0.1
nearbox,1,31,Mackerel,175379.60226952855,0.1
nearbox,1,32,Mackerel,159807.51000630666,0.1
nearbox,1,33,Mackerel,166656.7447407244,0.1
nearbox,1,34,Mackerel,159771.24685283544,0.1
nearbox,1,35,Mackerel,155869.8912152655,0.1
nearbox,1,36,Mackerel,239409.28305605918,0.1
nearbox,1,37,Mackerel,296309.12427973613,0.1
nearbox,1,38,Mackerel,294178.7102659222,0.1
nearbox,1,39,Mackerel,256301.83843128107,0.1
nearbox,1,40,Mackerel,226132.91798937076,0.1
nearbox,1,41,Mackerel,203969.7945193178,0.1
nearbox,1,42,Mackerel,274012.54202521633,0.1
nearbox,1,43,Mackerel,217753.1711872326,0.1
nearbox,1,44,Mackerel,258444.89992466793,0.1
nearbox,1,45,Mackerel,276935.71128810116,0.1
nearbox,1,46,Mackerel,311139.7801667673,0.1
nearbox,1,47,Mackerel,196736.2537205379,0.1
nearbox,1,48,Mackerel,205669.76181405518,0.1
nearbox,1,49,Mackerel,176268.83772649852,0.1
nearbox,1,50,Mackerel,134211.41986739714,0.1
nearbox,1,51,Mackerel,144197.65882843244,0.1
nearbox,1,52,Mackerel,171024.40864661674,0.1
nearbox,1,53,Mackerel,179669.12790736483,0.1
nearbox,1,54,Mackerel,197320.2119609484,0.1
nearbox,1,55,Mackerel,202954.57648312047,0.1
nearbox,1,56,Mackerel,187152.14677281745,0.1
nearbox,1,57,Mackerel,155472.63556492506,0.1
nearbox,1,58,Mackerel,245314.76299529808,0.1
nearbox,1,59,Mackerel,232465.96898814978,0.1
nearbox,1,60,Mackerel,150538.97973736058,0.1
nearbox,1,61,Mackerel,156032.93219155062,0.1
nearbox,1,62,Mackerel,197272.02456820902,0.1
nearbox,1,63,Mackerel,195207.44458001523,0.1
nearbox,1,64,Mackerel,170616.1373540738,0.1
nearbox,1,65,Mackerel,169761.57911837517,0.1
nearbox,1,66,Mackerel,187065.5858803449,0.1
nearbox,1,67,Mackerel,171628.01657492053,0.1
nearbox,1,68,Mackerel,182237.60470716094,0.1
nearbox,1,69,Mackerel,171769.66303396467,0.1
nearbox,1,70,Mackerel,171257.27282721372,0.1
nearbox,1,71,Mackerel,191128.6944951349,0.1
nearbox,1,72,Mackerel,186503.85741690925,0.1
nearbox,1,73,Mackerel,161438.38793861782,0.1
nearbox,1,74,Mackerel,177054.37548465125,0.1
nearbox,1,75,Mackerel,149584.52874314442,0.1
nearbox,1,76,Mackerel,161805.88477138284,0.1
nearbox,1,77,Mackerel,157538.27748669122,0.1
nearbox,1,78,Mackerel,171247.49071586772,0.1
nearbox,1,79,Mackerel,189822.95739620776,0.1
nearbox,1,80,Mackerel,148767.66999564442,0.1
nearbox,1,81,Mackerel,146260.87703766578,0.1
nearbox,1,82,Mackerel,171470.52706298206,0.1
nearbox,1,83,Mackerel,172268.29763483183,0.1
nearbox,1,84,Mackerel,158872.08198945888,0.1
nearbox,1,85,Mackerel,163786.62698876645,0.1
nearbox,1,86,Mackerel,154278.04420371584,0.1
nearbox,1,87,Mackerel,172529.8651319637,0.1
nearbox,1,88,Mackerel,169264.32001638706,0.1
nearbox,1,89,Mackerel,173602.46884540145,0.1
nearbox,1,90,Mackerel,193116.5232315357,0.1
nearbox,1,91,Mackerel,181075.9389448155,0.1
nearbox,1,92,Mackerel,177163.13227465845,0.1
nearbox,1,93,Mackerel,165952.35248677206,0.1
nearbox,1,94,Mackerel,180721.51990507255,0.1
nearbox,1,95,Mackerel,138212.89946342367,0.1
nearbox,1,96,Mackerel,186207.33176085283,0.1
nearbox,1,97,Mackerel,171431.41679603193,0.1
nearbox,1,98,Mackerel,181681.10440392827,0.1
nearbox,1,99,Mackerel,176691.16803898325,0.1
nearbox,1,100,Mackerel,175674.90961880985,0.1
nearbox,1,101,Mackerel,167327.86650882202,0.1
nearbox,1,102,Mackerel,170477.13148221013,0.1
nearbox,1,103,Mackerel,165977.05452048237,0.1
nearbox,1,104,Mackerel,194970.83602591202,0.1
nearbox,1,105,Mackerel,190929.36536540856,0.1
nearbox,1,106,Mackerel,204070.1158084527,0.1
nearbox,1,107,Mackerel,198810.3240525127,0.1
nearbox,1,108,Mackerel,167986.3763935984,0.1
nearbox,1,109,Mackerel,151609.7308217232,0.1
nearbox,1,110,Mackerel,167247.82425439364,0.1
nearbox,1,111,Mackerel,180230.17018851265,0.1
nearbox,1,112,Mackerel,172221.41879367872,0.1
nearbox,1,113,Mackerel,152952.9547271355,0.1
nearbox,1,114,Mackerel,151794.36594073047,0.1
nearbox,1,115,Mackerel,201904.3534956341,0.1
nearbox,1,116,Mackerel,195516.10179209194,0.1
nearbox,1,117,Mackerel,139888.56459922277,0.1
nearbox,1,118,Mackerel,160092.21862771938,0.1
nearbox,1,119,Mackerel,160485.09795518205,0.1
nearbox,1,120,Mackerel,142864.27351034377,0.1
nearbox,1,121,Mackerel,167949.3990732509,0.1
nearbox,1,122,Mackerel,191420.36230318452,0.1
nearbox,1,123,Mackerel,160347.1667810948,0.1
nearbox,1,124,Mackerel,165615.8858578822,0.1
nearbox,1,125,Mackerel,159661.18455226193,0.1
nearbox,1,126,Mackerel,170119.93530063942,0.1
nearbox,1,127,Mackerel,158997.60728512338,0.1
nearbox,1,128,Mackerel,165414.2688054094,0.1
nearbox,1,129,Mackerel,150640.62246526155,0.1
nearbox,1,130,Mackerel,159078.9806363566,0.1
nearbox,1,131,Mackerel,163588.80231912373,0.1
nearbox,1,132,Mackerel,162179.78827958964,0.1
nearbox,1,133,Mackerel,188495.67541688128,0.1
nearbox,1,134,Mackerel,169902.04362231906,0.1
nearbox,1,135,Mackerel,172987.93021664408,0.1
nearbox,1,136,Mackerel,150197.71660539016,0.1
nearbox,1,137,Mackerel,168243.10990206187,0.1
nearbox,1,138,Mackerel,178029.62964936654,0.1
nearbox,1,139,Mackerel,143463.68272280841,0.1
nearbox,1,140,Mackerel,155799.62599748175,0.1
nearbox,1,141,Mackerel,159556.6931544995,0.1
nearbox,1,142,Mackerel,130449.64491886427,0.1
nearbox,1,143,Mackerel,163995.40597880963,0.1
nearbox,1,143.99726027397261,Mackerel,178068.02635032433,0.1
nearbox,1,1,North_atl_cod,646.3435286218103,0.1
nearbox,1,2,North_atl_cod,0,0.1
nearbox,1,3,North_atl_cod,0,0.1
nearbox,1,4,North_atl_cod,0,0.1
nearbox,1,5,North_atl_cod,0,0.1
nearbox,1,6,North_atl_cod,0,0.1
nearbox,1,7,North_atl_cod,0,0.1
nearbox,1,8,North_atl_cod,0,0.1
nearbox,1,9,North_atl_cod,0,0.1
nearbox,1,10,North_atl_cod,0,0.1
nearbox,1,11,North_atl_cod,0,0.1
nearbox,1,12,North_atl_cod,0,0.1
nearbox,1,13,North_atl_cod,0,0.1
nearbox,1,14,North_atl_cod,0,0.1
nearbox,1,15,North_atl_cod,2851604.990479701,0.1
nearbox,1,16,North_atl_cod,2268207.4775619325,0.1
nearbox,1,17,North_atl_cod,2112022.349763281,0.1
nearbox,1,18,North_atl_cod,2040997.4007139516,0.1
nearbox,1,19,North_atl_cod,1914411.5759182144,0.1
nearbox,1,20,North_atl_cod,1720514.072975519,0.1
nearbox,1,21,North_atl_cod,1927955.6120699171,0.1
nearbox,1,22,North_atl_cod,2001172.6082820885,0.1
nearbox,1,23,North_atl_cod,2270533.426280673,0.1
nearbox,1,24,North_atl_cod,1916443.8928138497,0.1
nearbox,1,25,North_atl_cod,1986886.8182742633,0.1
nearbox,1,26,North_atl_cod,2159803.4512122707,0.1
nearbox,1,27,North_atl_cod,1841861.129420917,0.1
nearbox,1,28,North_atl_cod,1428264.6684712775,0.1
nearbox,1,29,North_atl_cod,1547218.996536799,0.1
nearbox,1,30,North_atl_cod,1549039.9628239046,0.1
nearbox,1,31,North_atl_cod,2199126.812790045,0.1
nearbox,1,32,North_atl_cod,1908747.6831768542,0.1
nearbox,1,33,North_atl_cod,1338302.0439827926,0.1
nearbox,1,34,North_atl_cod,1010662.1598473778,0.1
nearbox,1,35,North_atl_cod,1315155.5264307654,0.1
nearbox,1,36,North_atl_cod,1534360.0986834313,0.1
nearbox,1,37,North_atl_cod,1378890.5683956086,0.1
nearbox,1,38,North_atl_cod,2091175.6162561744,0.1
nearbox,1,39,North_atl_cod,2212351.854834062,0.1
nearbox,1,40,North_atl_cod,2288096.689079284,0.1
nearbox,1,41,North_atl_cod,2292771.866383452,0.1
nearbox,1,42,North_atl_cod,2233940.4282456017,0.1
nearbox,1,43,North_atl_cod,2345910.2618880915,0.1
nearbox,1,44,North_atl_cod,1716626.4401569297,0.1
nearbox,1,45,North_atl_cod,1518143.3298940656,0.1
nearbox,1,46,North_atl_cod,1722495.6061408354,0.1
nearbox,1,47,North_atl_cod,1329604.549181466,0.1
nearbox,1,48,North_atl_cod,1830948.7949499525,0.1
nearbox,1,49,North_atl_cod,1726213.7594576303,0.1
nearbox,1,50,North_atl_cod,1520151.2736064652,0.1
nearbox,1,51,North_atl_cod,1120816.9128022932,0.1
nearbox,1,52,North_atl_cod,814651.8909590313,0.1
nearbox,1,53,North_atl_cod,878428.308247434,0.1
nearbox,1,54,North_atl_cod,958699.2457530639,0.1
nearbox,1,55,North_atl_cod,969394.7034606313,0.1
nearbox,1,56,North_atl_cod,1107724.3848458116,0.1
nearbox,1,57,North_atl_cod,1285394.7234009926,0.1
nearbox,1,58,North_atl_cod,1504096.1355151248,0.1
nearbox,1,59,North_atl_cod,1162572.7110508932,0.1
nearbox,1,60,North_atl_cod,1500842.274932599,0.1
nearbox,1,61,North_atl_cod,1139900.5433217862,0.1
nearbox,1,62,North_atl_cod,1374286.3786983013,0.1
nearbox,1,63,North_atl_cod,1474958.321981902,0.1
nearbox,1,64,North_atl_cod,1393407.045729665,0.1
nearbox,1,65,North_atl_cod,1601225.4194470828,0.1
nearbox,1,66,North_atl_cod,1501433.5848235528,0.1
nearbox,1,67,North_atl_cod,1329270.1820595958,0.1
nearbox,1,68,North_atl_cod,1262077.2837408746,0.1
nearbox,1,69,North_atl_cod,1070978.6872266498,0.1
nearbox,1,70,North_atl_cod,1402092.0542168692,0.1
nearbox,1,71,North_atl_cod,1260996.8250611029,0.1
nearbox,1,72,North_atl_cod,1444171.9004511898,0.1
nearbox,1,73,North_atl_cod,1708259.3347310214,0.1
nearbox,1,74,North_atl_cod,1347911.6744633191,0.1
nearbox,1,75,North_atl_cod,1233607.6346162152,0.1
nearbox,1,76,North_atl_cod,1253034.0064610846,0.1
nearbox,1,77,North_atl_cod,1291162.355096181,0.1
nearbox,1,78,North_atl_cod,1498180.5905922363,0.1
nearbox,1,79,North_atl_cod,1186079.4704613595,0.1
nearbox,1,80,North_atl_cod,1348414.0149763864,0.1
nearbox,1,81,North_atl_cod,1184088.701725036,0.1
nearbox,1,82,North_atl_cod,1323375.837463462,0.1
nearbox,1,83,North_atl_cod,1478125.8558608654,0.1
nearbox,1,84,North_atl_cod,1309800.9339253122,0.1
nearbox,1,85,North_atl_cod,1323662.1236986346,0.1
nearbox,1,86,North_atl_cod,1262751.332624873,0.1
nearbox,1,87,North_atl_cod,1453897.938163052,0.1
nearbox,1,88,North_atl_cod,1376493.4771288098,0.1
nearbox,1,89,North_atl_cod,1285571.312251747,0.1
nearbox,1,90,North_atl_cod,1429439.8255336962,0.1
nearbox,1,91,North_atl_cod,1400341.598523663,0.1
nearbox,1,92,North_atl_cod,1991724.9611599776,0.1
nearbox,1,93,North_atl_cod,1180827.5079223872,0.1
nearbox,1,94,North_atl_cod,1355032.583053776,0.1
nearbox,1,95,North_atl_cod,1311307.2961951685,0.1
nearbox,1,96,North_atl_cod,1319640.1223270209,0.1
nearbox,1,97,North_atl_cod,1316785.5744557423,0.1
nearbox,1,98,North_atl_cod,1415137.0214593154,0.1
nearbox,1,99,North_atl_cod,1282850.6207219893,0.1
nearbox,1,100,North_atl_cod,1423164.7187543402,0.1
nearbox,1,101,North_atl_cod,1397170.1965117878,0.1
nearbox,1,102,North_atl_cod,1561834.9582761328,0.1
nearbox,1,103,North_atl_cod,1425322.569679658,0.1
nearbox,1,104,North_atl_cod,1649671.1560179652,0.1
nearbox,1,105,North_atl_cod,1576461.3377810367,0.1
nearbox,1,106,North_atl_cod,1314746.4603294083,0.1
nearbox,1,107,North_atl_cod,1318135.761444049,0.1
nearbox,1,108,North_atl_cod,1241988.191393494,0.1
nearbox,1,109,North_atl_cod,1192470.6925549905,0.1
nearbox,1,110,North_atl_cod,1391246.9635258224,0.1
nearbox,1,111,North_atl_cod,1270247.1377514622,0.1
nearbox,1,112,North_atl_cod,1173538.0045504544,0.1
nearbox,1,113,North_atl_cod,1345981.6435589318,0.1
nearbox,1,114,North_atl_cod,1329697.7976260877,0.1
nearbox,1,115,North_atl_cod,1090456.492292151,0.1
nearbox,1,116,North_atl_cod,1187944.3895469145,0.1
nearbox,1,117,North_atl_cod,1411107.1575715595,0.1
nearbox,1,118,North_atl_cod,1364059.2291820908,0.1
nearbox,1,119,North_atl_cod,1343964.9822276502,0.1
nearbox,1,120,North_atl_cod,1268184.5366846898,0.1
nearbox,1,121,North_atl_cod,1247953.8492917023,0.1
nearbox,1,122,North_atl_cod,1268592.8024530692,0.1
nearbox,1,123,North_atl_cod,1425772.4656969407,0.1
nearbox,1,124,North_atl_cod,1244153.7094137243,0.1
nearbox,1,125,North_atl_cod,1320338.3460137912,0.1
nearbox,1,126,North_atl_cod,1248500.3313587855,0.1
nearbox,1,127,North_atl_cod,1327083.5791748725,0.1
nearbox,1,128,North_atl_cod,1252775.840552051,0.1
nearbox,1,129,North_atl_cod,1624411.6112805745,0.1
nearbox,1,130,North_atl_cod,1386455.7398576927,0.1
nearbox,1,131,North_atl_cod,1228457.3486798594,0.1
nearbox,1,132,North_atl_cod,1368835.857261648,0.1
nearbox,1,133,North_atl_cod,1336989.837304811,0.1
nearbox,1,134,North_atl_cod,1404288.418025912,0.1
nearbox,1,135,North_atl_cod,1483520.2398958735,0.1
nearbox,1,136,North_atl_cod,1468514.6923535212,0.1
nearbox,1,137,North_atl_cod,1631200.9166665794,0.1
nearbox,1,138,North_atl_cod,1519944.37175601,0.1
nearbox,1,139,North_atl_cod,1307777.9943778291,0.1
nearbox,1,140,North_atl_cod,1278529.2957693706,0.1
nearbox,1,141,North_atl_cod,1448945.092383323,0.1
nearbox,1,142,North_atl_cod,1307270.6849850495,0.1
nearbox,1,143,North_atl_cod,1137017.7844134322,0.1
nearbox,1,143.99726027397261,North_atl_cod,1194317.7382928638,0.1
nearbox,1,1,Norwegian_ssh,325.65430969487244,0.1
nearbox,1,2,Norwegian_ssh,0,0.1
nearbox,1,3,Norwegian_ssh,0,0.1
nearbox,1,4,Norwegian_ssh,0,0.1
nearbox,1,5,Norwegian_ssh,0,0.1
nearbox,1,6,Norwegian_ssh,0,0.1
nearbox,1,7,Norwegian_ssh,0,0.1
nearbox,1,8,Norwegian_ssh,0,0.1
nearbox,1,9,Norwegian_ssh,0,0.1
nearbox,1,10,Norwegian_ssh,0,0.1
nearbox,1,11,Norwegian_ssh,0,0.1
nearbox,1,12,Norwegian_ssh,0,0.1
nearbox,1,13,Norwegian_ssh,0,0.1
nearbox,1,14,Norwegian_ssh,0,0.1
nearbox,1,15,Norwegian_ssh,23079.05225169659,0.1
nearbox,1,16,Norwegian_ssh,23049.49814286554,0.1
nearbox,1,17,Norwegian_ssh,20621.124132948444,0.1
nearbox,1,18,Norwegian_ssh,24653.824540206544,0.1
nearbox,1,19,Norwegian_ssh,21609.130032321606,0.1
nearbox,1,20,Norwegian_ssh,21822.34956602868,0.1
nearbox,1,21,Norwegian_ssh,20408.846621721746,0.1
nearbox,1,22,Norwegian_ssh,27208.099878177494,0.1
nearbox,1,23,Norwegian_ssh,23451.690100015385,0.1
nearbox,1,24,Norwegian_ssh,25915.91148927453,0.1
nearbox,1,25,Norwegian_ssh,15779.842772951954,0.1
nearbox,1,26,Norwegian_ssh,16554.354198500612,0.1
nearbox,1,27,Norwegian_ssh,20412.887937838655,0.1
nearbox,1,28,Norwegian_ssh,17316.78051655916,0.1
nearbox,1,29,Norwegian_ssh,21339.22870756883,0.1
nearbox,1,30,Norwegian_ssh,20928.487205849557,0.1
nearbox,1,31,Norwegian_ssh,21292.294806906288,0.1
nearbox,1,32,Norwegian_ssh,156726.80812985305,0.1
nearbox,1,33,Norwegian_ssh,109164.95852112414,0.1
nearbox,1,34,Norwegian_ssh,100937.99492354933,0.1
nearbox,1,35,Norwegian_ssh,91531.57121998201,0.1
nearbox,1,36,Norwegian_ssh,117371.90690999017,0.1
nearbox,1,37,Norwegian_ssh,214644.1526173956,0.1
nearbox,1,38,Norwegian_ssh,305640.6211658266,0.1
nearbox,1,39,Norwegian_ssh,409180.44882277836,0.1
nearbox,1,40,Norwegian_ssh,621917.3864906204,0.1
nearbox,1,41,Norwegian_ssh,638628.8783440889,0.1
nearbox,1,42,Norwegian_ssh,485450.3495718444,0.1
nearbox,1,43,Norwegian_ssh,514473.8767564343,0.1
nearbox,1,44,Norwegian_ssh,518246.6632299382,0.1
nearbox,1,45,Norwegian_ssh,262878.3435000157,0.1
nearbox,1,46,Norwegian_ssh,253770.69622003954,0.1
nearbox,1,47,Norwegian_ssh,227995.94502390482,0.1
nearbox,1,48,Norwegian_ssh,165929.57085659518,0.1
nearbox,1,49,Norwegian_ssh,209183.841054816,0.1
nearbox,1,50,Norwegian_ssh,137106.05614641742,0.1
nearbox,1,51,Norwegian_ssh,222964.6886026033,0.1
nearbox,1,52,Norwegian_ssh,226970.67025164643,0.1
nearbox,1,53,Norwegian_ssh,248187.01379846397,0.1
nearbox,1,54,Norwegian_ssh,251471.96762472217,0.1
nearbox,1,55,Norwegian_ssh,203092.32061657874,0.1
nearbox,1,56,Norwegian_ssh,153725.54179650082,0.1
nearbox,1,57,Norwegian_ssh,138446.18342855488,0.1
nearbox,1,58,Norwegian_ssh,97816.57113368652,0.1
nearbox,1,59,Norwegian_ssh,68478.95621989109,0.1
nearbox,1,60,Norwegian_ssh,150216.85002550203,0.1
nearbox,1,61,Norwegian_ssh,155384.21914579277,0.1
nearbox,1,62,Norwegian_ssh,192315.26818375717,0.1
nearbox,1,63,Norwegian_ssh,175607.96472306387,0.1
nearbox,1,64,Norwegian_ssh,189388.36590821098,0.1
nearbox,1,65,Norwegian_ssh,158208.9804770189,0.1
nearbox,1,66,Norwegian_ssh,167041.33403700055,0.1
nearbox,1,67,Norwegian_ssh,147182.47467761114,0.1
nearbox,1,68,Norwegian_ssh,171689.78090507953,0.1
nearbox,1,69,Norwegian_ssh,161087.83967019862,0.1
nearbox,1,70,Norwegian_ssh,134651.05029896254,0.1
nearbox,1,71,Norwegian_ssh,131633.85199490693,0.1
nearbox,1,72,Norwegian_ssh,118392.93103306957,0.1
nearbox,1,73,Norwegian_ssh,107114.2001905348,0.1
nearbox,1,74,Norwegian_ssh,133857.67231670403,0.1
nearbox,1,75,Norwegian_ssh,108492.16056320182,0.1
nearbox,1,76,Norwegian_ssh,115562.69889455143,0.1
nearbox,1,77,Norwegian_ssh,105921.30463545039,0.1
nearbox,1,78,Norwegian_ssh,97927.04377145655,0.1
nearbox,1,79,Norwegian_ssh,88119.11717523517,0.1
nearbox,1,80,Norwegian_ssh,77083.30512225801,0.1
nearbox,1,81,Norwegian_ssh,58355.85979283882,0.1
nearbox,1,82,Norwegian_ssh,53569.89000916548,0.1
nearbox,1,83,Norwegian_ssh,54849.28838673366,0.1
nearbox,1,84,Norwegian_ssh,32892.962250084885,0.1
nearbox,1,85,Norwegian_ssh,31672.644795138753,0.1
nearbox,1,86,Norwegian_ssh,26944.486642953438,0.1
nearbox,1,87,Norwegian_ssh,22334.201141542668,0.1
nearbox,1,88,Norwegian_ssh,19257.428250954203,0.1
nearbox,1,89,Norwegian_ssh,16140.635919823206,0.1
nearbox,1,90,Norwegian_ssh,11828.530520293456,0.1
nearbox,1,91,Norwegian_ssh,11678.624529359227,0.1
nearbox,1,92,Norwegian_ssh,8925.327988348752,0.1
nearbox,1,93,Norwegian_ssh,5966.6106473353075,0.1
nearbox,1,94,Norwegian_ssh,4158.144544842973,0.1
nearbox,1,95,Norwegian_ssh,4799.7042226374215,0.1
nearbox,1,96,Norwegian_ssh,5885.867319618211,0.1
nearbox,1,97,Norwegian_ssh,4215.59417110637,0.1
nearbox,1,98,Norwegian_ssh,3201.0635155690616,0.1
nearbox,1,99,Norwegian_ssh,1983.6203236969698,0.1
nearbox,1,100,Norwegian_ssh,1755.4521776697993,0.1
nearbox,1,101,Norwegian_ssh,1504.3547818197376,0.1
nearbox,1,102,Norwegian_ssh,1086.4958324663555,0.1
nearbox,1,103,Norwegian_ssh,1032.5037600182725,0.1
nearbox,1,104,Norwegian_ssh,1534.4102053752233,0.1
nearbox,1,105,Norwegian_ssh,1535.9095828538364,0.1
nearbox,1,106,Norwegian_ssh,924.6854883740409,0.1
nearbox,1,107,Norwegian_ssh,711.3109197551328,0.1
nearbox,1,108,Norwegian_ssh,486.018640701897,0.1
nearbox,1,109,Norwegian_ssh,518.4873586070552,0.1
nearbox,1,110,Norwegian_ssh,550.9534974491074,0.1
nearbox,1,111,Norwegian_ssh,432.287837155977,0.1
nearbox,1,112,Norwegian_ssh,290.1155161272094,0.1
nearbox,1,113,Norwegian_ssh,502.6011310389164,0.1
nearbox,1,114,Norwegian_ssh,750.4450282678438,0.1
nearbox,1,115,Norwegian_ssh,1042.6668638237416,0.1
nearbox,1,116,Norwegian_ssh,1648.6120085737887,0.1
nearbox,1,117,Norwegian_ssh,2193.1418641626283,0.1
nearbox,1,118,Norwegian_ssh,2564.575751574389,0.1
nearbox,1,119,Norwegian_ssh,3740.09605058133,0.1
nearbox,1,120,Norwegian_ssh,4258.100262476092,0.1
nearbox,1,121,Norwegian_ssh,4741.4677533922795,0.1
nearbox,1,122,Norwegian_ssh,5148.805741810612,0.1
nearbox,1,123,Norwegian_ssh,7801.321525757543,0.1
nearbox,1,124,Norwegian_ssh,6623.981564794739,0.1
nearbox,1,125,Norwegian_ssh,9822.286713492611,0.1
nearbox,1,126,Norwegian_ssh,9036.824247847451,0.1
nearbox,1,127,Norwegian_ssh,9615.896542885714,0.1
nearbox,1,128,Norwegian_ssh,13114.714930279473,0.1
nearbox,1,129,Norwegian_ssh,13353.233477445068,0.1
nearbox,1,130,Norwegian_ssh,11934.285122273333,0.1
nearbox,1,131,Norwegian_ssh,13824.391526776364,0.1
nearbox,1,132,Norwegian_ssh,16590.99475728431,0.1
nearbox,1,133,Norwegian_ssh,16163.653694123865,0.1
nearbox,1,134,Norwegian_ssh,16989.503433093723,0.1
nearbox,1,135,Norwegian_ssh,15076.540631281492,0.1
nearbox,1,136,Norwegian_ssh,21103.891647567783,0.1
nearbox,1,137,Norwegian_ssh,24707.7335237993,0.1
nearbox,1,138,Norwegian_ssh,23344.326797774676,0.1
nearbox,1,139,Norwegian_ssh,21850.114851730974,0.1
nearbox,1,140,Norwegian_ssh,24221.022154755716,0.1
nearbox,1,141,Norwegian_ssh,27562.668027963253,0.1
nearbox,1,142,Norwegian_ssh,23640.050497935958,0.1
nearbox,1,143,Norwegian_ssh,21434.94557132044,0.1
nearbox,1,143.99726027397261,Norwegian_ssh,26666.048258386414,0.1
nearbox,1,1,Polar_cod,0,0.1
nearbox,1,2,Polar_cod,0,0.1
nearbox,1,3,Polar_cod,0,0.1
nearbox,1,4,Polar_cod,0,0.1
nearbox,1,5,Polar_cod,0,0.1
nearbox,1,6,Polar_cod,0,0.1
nearbox,1,7,Polar_cod,0,0.1
nearbox,1,8,Polar_cod,0,0.1
nearbox,1,9,Polar_cod,0,0.1
nearbox,1,10,Polar_cod,0,0.1
nearbox,1,11,Polar_cod,0,0.1
nearbox,1,12,Polar_cod,0,0.1
nearbox,1,13,Polar_cod,0,0.1
nearbox,1,14,Polar_cod,0,0.1
nearbox,1,15,Polar_cod,0,0.1
nearbox,1,16,Polar_cod,0,0.1
nearbox,1,17,Polar_cod,0,0.1
nearbox,1,18,Polar_cod,0,0.1
nearbox,1,19,Polar_cod,0,0.1
nearbox,1,20,Polar_cod,0,0.1
nearbox,1,21,Polar_cod,0,0.1
nearbox,1,22,Polar_cod,0,0.1
nearbox,1,23,Polar_cod,0,0.1
nearbox,1,24,Polar_cod,0,0.1
nearbox,1,25,Polar_cod,0,0.1
nearbox,1,26,Polar_cod,0,0.1
nearbox,1,27,Polar_cod,0,0.1
nearbox,1,28,Polar_cod,0,0.1
nearbox,1,29,Polar_cod,0,0.1
nearbox,1,30,Polar_cod,0,0.1
nearbox,1,31,Polar_cod,0,0.1
nearbox,1,32,Polar_cod,0,0.1
nearbox,1,33,Polar_cod,0,0.1
nearbox,1,34,Polar_cod,0,0.1
nearbox,1,35,Polar_cod,0,0.1
nearbox,1,36,Polar_cod,0,0.1
nearbox,1,37,Polar_cod,0,0.1
nearbox,1,38,Polar_cod,0,0.1
nearbox,1,39,Polar_cod,0,0.1
nearbox,1,40,Polar_cod,0,0.1
nearbox,1,41,Polar_cod,0,0.1
nearbox,1,42,Polar_cod,0,0.1
nearbox,1,43,Polar_cod,0,0.1
nearbox,1,44,Polar_cod,0,0.1
nearbox,1,45,Polar_cod,0,0.1
nearbox,1,46,Polar_cod,0,0.1
nearbox,1,47,Polar_cod,0,0.1
nearbox,1,48,Polar_cod,0,0.1
nearbox,1,49,Polar_cod,0,0.1
nearbox,1,50,Polar_cod,0,0.1
nearbox,1,51,Polar_cod,0,0.1
nearbox,1,52,Polar_cod,0,0.1
nearbox,1,53,Polar_cod,0,0.1
nearbox,1,54,Polar_cod,0,0.1
nearbox,1,55,Polar_cod,0,0.1
nearbox,1,56,Polar_cod,0,0.1
nearbox,1,57,Polar_cod,0,0.1
nearbox,1,58,Polar_cod,0,0.1
nearbox,1,59,Polar_cod,0,0.1
nearbox,1,60,Polar_cod,0,0.1
nearbox,1,61,Polar_cod,0,0.1
nearbox,1,62,Polar_cod,0,0.1
nearbox,1,63,Polar_cod,0,0.1
nearbox,1,64,Polar_cod,0,0.1
nearbox,1,65,Polar_cod,0,0.1
nearbox,1,66,Polar_cod,0,0.1
nearbox,1,67,Polar_cod,0,0.1
nearbox,1,68,Polar_cod,0,0.1
nearbox,1,69,Polar_cod,0,0.1
nearbox,1,70,Polar_cod,0,0.1
nearbox,1,71,Polar_cod,0,0.1
